,unique_id,skybg,skybgstd,x0peak,y0peak,x0col,y0col,Rp,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,C1,C2,BGmedian,A_e,A0,A1,A3,S3,G,sigma_psi,M20,H
2420,egs28499,0.00051437,0.00381987,28.51311306,29.53633717,28.30836753,30.24377384,15.16013728,4.21604757,3.0334067,138.50754379,0.06032299,5.24067982,1.1103256,13.48132925,27.60256985,29.08494829,0.0438206,6.10754015,2.57198185,0.56508053,146.07496087,13.87453651,1.87045469,2.73245417,3.58073139,4.40616968,5.24284169,6.34826457,7.73872488,9.73763693,12.12185042,0.55190069,0.36400218,0.08247961,0.00027454,0.18717132,0.04316165,0.14871208,0.1454281,0.55598328,0.14716462,-1.64226653,0.7851908
2421,egs28500,0.00134395,0.00546578,27.52579466,30.50543654,28.37370718,30.49528799,14.73416417,4.17631792,3.59661898,51.4299312,0.05616914,6.84886329,0.65569945,2.34888685,27.26026358,29.57600641,0.05550979,7.08011658,0.70115606,0.81574748,55.13123923,20.95872751,2.35580216,3.47276224,4.5000986,5.45843903,6.46101927,7.55374141,8.70194667,10.06661157,11.60551485,0.46220826,0.25436338,0.09984724,0.00026038,0.13913793,0.02538767,0.05834477,0.17949873,0.45319147,0.20821691,-1.57716485,0.89849074
2422,egs28504,0.00079997,0.0024807,29.51809636,32.54103887,29.44047848,33.00566436,10.27628408,3.74897052,3.1985109,0.12561946,0.07656133,4.4282516,1.03791317,2.10902359,28.89001039,32.07711929,0.07707848,4.71905307,0.97293528,0.70080691,172.28247889,12.7425239,1.50812244,2.16728302,2.8011111,3.46067125,4.15706053,4.89696464,5.765525,6.86785481,8.11972921,0.50090548,0.2907552,0.0306546,0.00019394,0.14726451,0.05338009,0.04873958,0.08134798,0.46794213,0.0991524,-1.51853643,0.81699579
2423,egs28509,0.00060521,0.00412826,31.54497176,30.53447173,32.37828498,30.48259471,11.68183728,4.81144835,1.88859869,129.56320125,0.0655952,6.86297944,0.50000002,12.60235229,31.41776085,29.39814065,0.14221963,1.23497281,0.16361733,0.24705165,129.99058758,8.98915545,2.75088822,3.5640355,4.38206434,5.20536658,5.80994402,6.45194086,7.21323024,8.12633764,9.33814364,0.35795284,0.2060886,0.04642282,0.00045682,0.09417834,0.00734801,0.01724172,0.11701517,0.4147287,0.45907875,-0.5215536,0.80232728
2424,egs28519,-0.00078726,0.00792322,36.12209992,32.86869046,36.15611903,32.87223262,9.97880357,0.84207767,0.68695405,45.15647088,0.03369253,5.09065431,0.67015585,1.87870896,35.04896038,31.70574815,0.03413386,5.39390792,0.78441633,0.70022989,26.18627412,6.19737134,1.7153638,2.43199928,3.05765984,3.72973397,4.44317045,5.1270119,5.77251125,6.5330555,7.56699928,0.42915291,0.23123072,0.17557261,0.00127385,0.06223458,0.0,0.05044729,0.80546102,0.41189643,0.42381688,-1.2971649,0.84609171
2425,egs28522,0.00143518,0.00549489,31.51892183,27.50697859,31.42321302,30.81303207,24.57491765,5.5486249,2.51601331,100.97991466,0.04639038,11.87149213,0.5,5.07529442,30.26907142,30.15631829,0.05193174,11.0332947,0.44895152,0.46828186,101.73547118,25.28807467,4.85342702,6.71274281,8.04007361,9.61575941,11.21876129,12.93495736,14.83142918,16.94612266,19.68269042,0.40217034,0.24413955,0.12664691,0.00021707,0.13510626,0.01523209,0.04154208,0.35044392,0.46762103,0.51971632,-1.15239892,0.87679087
2426,egs28526,0.0003408,0.00569387,28.52657225,32.53968869,29.03450411,32.99614631,10.76525922,3.71765713,2.46082755,178.78069651,0.05573805,5.6523095,0.71624039,4.34765869,28.05443091,32.05419195,0.06464908,5.74712885,0.68359033,0.53860694,179.42035342,10.14079318,1.53768442,2.93263875,3.67202006,4.29071494,4.97952693,5.82778913,6.54857616,7.27701693,8.36738384,0.39469482,0.22540161,0.08168961,0.00055942,0.18038886,0.04554917,0.05551314,0.46088439,0.41341543,0.54470829,-1.22721691,0.86332447
2427,egs28528,0.00411896,0.00582622,31.51316198,34.54676898,31.51015084,35.36477154,13.32038019,3.81900467,2.99203923,119.03939277,0.12681964,5.66152392,1.14951032,1.8675447,30.7405238,34.31223645,0.11816685,5.86812713,1.29630236,0.75217487,119.94520502,35.08533673,1.50449588,2.51938315,3.38581255,4.21025506,5.0655807,6.01936467,7.21643162,8.60841555,10.46498957,0.533629,0.31510956,0.04877572,0.0001656,0.11137569,0.02846293,0.0180265,0.07399033,0.53123878,0.06240287,-1.7260165,0.75488108
2428,egs28534,0.00017132,0.00455896,30.56458577,35.50350217,31.40077364,35.74912999,10.8908216,2.79529461,2.32044092,86.95858351,0.02648758,3.94763567,0.89203258,9.40727707,30.33457398,34.22440136,0.02250699,4.49818721,1.43505453,0.67686377,89.51579551,3.68927424,1.27181932,1.92692243,2.5249802,3.13846464,3.80742095,4.49860962,5.2931075,6.34996866,7.97862273,0.51790735,0.32129703,0.23073658,0.00122974,0.27228416,0.01040796,0.16757567,0.53964844,0.56305737,0.55993536,-1.50849939,0.7986273
2429,egs28537,0.00105562,0.00527989,30.50318017,30.58822409,30.57130142,31.49174296,5.00006525,2.05263335,1.8122869,160.56643274,0.22761253,1.95037008,1.10717202,10.71028525,29.4778942,30.46447786,0.52749226,1.12772761,5.34126593,0.75851548,15.56475728,7.46591028,1.0,1.0,1.06624656,1.37121131,1.71291087,2.10339442,2.56176171,3.12029659,3.84746677,0.49419588,0.35144011,0.0344421,0.00069449,0.07045907,0.0,0.00549974,0.34048774,0.57901465,0.04155717,-1.12876073,0.69219939
2430,egs28556,0.00434996,0.00549504,30.53011303,29.51779455,31.62939778,30.01575088,18.01343145,4.51634631,4.26192494,158.33836254,0.0892056,7.7158712,0.60309232,10.16825102,30.45264553,29.01304954,0.08538519,7.85468615,0.66003821,0.94706803,167.76556835,47.92380616,3.07727365,4.28225546,5.30727233,6.44235499,7.67616317,8.9806308,10.51546588,12.29700673,14.55802224,0.45812684,0.27795818,0.07699122,0.00011454,0.20736466,0.09956772,0.10577096,0.04579741,0.50810669,0.34855869,-1.4860623,0.85898567
2431,egs28565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,egs28579,-0.00072468,0.00571294,31.51759944,29.56720654,31.8191377,30.22663801,6.64320282,2.09661957,1.72430967,175.51964227,0.07060166,2.85945182,1.29223025,0.31423746,30.56460741,29.24446361,0.07795107,2.8944153,0.9568826,0.7458603,173.60596174,5.04837537,1.0,1.39310925,1.81394398,2.18772453,2.56086435,2.97881927,3.53837656,4.22968275,4.93996194,0.48232262,0.28533703,0.09159047,0.00112017,0.14362958,0.0017419,0.03213341,0.44110584,0.53655233,0.03282312,-1.33485549,0.7458099
2433,egs28584,-0.00013601,0.00228893,28.54382084,32.50268643,29.26809824,32.57546463,12.1480701,1.43450993,1.34830097,17.70457886,0.00651388,5.29905479,2.05948566,3.72484254,28.34591406,31.61766159,0.00778753,5.40828154,1.00849625,0.77471625,0.93325273,1.96279341,1.70130105,2.46730605,3.11786315,3.79857146,4.65782985,5.63142384,6.937308,8.39868785,9.95921796,0.53198842,0.33004162,0.25330961,0.00116267,0.29535843,0.0,0.25968185,0.57100961,0.51261997,0.28510689,-1.62061507,0.87052916
2434,egs28595,3.393e-05,0.00229415,28.54688939,31.54063917,29.10739282,32.37014785,13.45131338,3.52104178,2.54516416,87.08089171,0.02393108,5.62265177,1.30795416,3.65480296,28.21985305,31.30152179,0.02331384,6.09134798,1.42400527,0.57478216,88.55584106,5.96839373,1.85180832,2.68102273,3.48306744,4.28585033,5.10900965,6.12649545,7.37457951,8.796984,10.69375401,0.51603331,0.32079347,0.07976711,0.00038323,0.1646125,0.01344286,0.08190953,0.29557319,0.49542603,0.12931319,-1.55244899,0.80942214
2435,egs28624,-0.00019864,0.00418707,32.54918242,31.53137813,33.3129811,32.03322415,8.56835834,1.87861989,1.63586203,3.94969,0.04673112,3.52870513,0.50003721,31.64525629,32.46641872,31.033711,0.03184274,4.04689474,0.49408284,0.7669822,6.50304174,3.42132765,1.6356555,2.20225733,2.69581667,3.2147393,3.78705341,4.33430532,4.88143696,5.56414531,6.58977985,0.4025304,0.24056948,0.15842587,0.00121813,0.19564197,0.0,0.07659651,0.7400645,0.44305497,0.10623414,-1.20885082,0.85304283
2436,egs28650,0.00364278,0.00650895,31.54785042,35.50367461,32.19543691,35.39997503,41.68184627,2.80032546,2.42467716,84.10408069,0.04134423,9.66501879,1.78554125,93.58646373,31.65546919,34.49001912,0.01416642,17.93083158,2.46299586,0.98646989,57.05692515,69.15510166,3.31133092,5.34996976,8.04417878,12.7168997,18.49955699,23.70157718,28.14694584,31.9496927,35.16599996,0.77611536,0.27896164,0.0,9.407e-05,1.14471925,0.53043392,0.22370876,0.02633692,0.7491869,0.766796,-0.85749261,0.67277395
2437,egs28657,-0.00143531,0.00779595,31.51786244,30.50692914,31.8054318,30.57575341,8.47799188,2.14993937,1.435668,6.98999388,0.12862077,3.76979586,0.74171318,2.75282104,30.79335388,29.51985602,0.13847507,4.2408133,0.876859,0.47629601,5.2298445,11.94827014,1.34034482,1.87245043,2.29817617,2.72144438,3.23277485,3.95302026,4.72750175,5.4861188,6.40479821,0.46685488,0.29692999,0.04735463,0.00064741,0.17215117,0.00182106,0.03480378,0.23136897,0.49050724,0.10609745,-1.35914246,0.79435212
2438,egs28658,0.0014659,0.00631473,30.5160126,31.53263881,30.74595365,32.14150667,11.55134651,1.9297164,1.22450368,65.0570492,0.04794271,5.18536238,0.86123709,3.26016244,29.76935941,31.06931457,0.04499342,6.11834145,1.00055444,0.48032612,67.14621841,8.1654773,1.41976846,2.40931946,3.22809712,3.86625966,4.67610752,5.51171959,6.41617172,7.63359743,8.8925381,0.50083486,0.27914125,0.11108224,0.00077003,0.13864419,0.01545115,0.05059083,0.43807672,0.44870187,0.12897617,-1.62925537,0.80881915
2439,egs28663,0.00249943,0.00466885,31.53759041,27.5234521,32.16929629,29.4296551,25.18462793,4.41824334,3.3062469,77.36871475,0.05405591,13.456355,1.35963456,3.79159141,31.3283291,27.33838991,0.02908641,20.89331476,2.05664358,0.62316785,62.83298411,77.95616168,3.07771035,5.07647988,6.77187416,8.67471582,10.63924188,12.76819275,15.01927686,17.55443692,20.53963124,0.53882423,0.28568196,0.05298275,5.984e-05,0.32963831,0.21800688,0.07769414,0.03880636,0.43858292,0.21350903,-1.83691594,0.75762383
2440,egs28689,0.00012203,0.00614332,30.49904062,31.51238189,30.29377674,31.64042396,13.90350482,4.70299457,2.79618116,34.83487234,0.06564571,6.57899928,0.69611045,2.01631819,29.57717059,30.70994517,0.06862604,6.88755731,0.68650248,0.51595786,37.60213906,15.48359537,2.26218281,3.34039201,4.19853178,5.21971754,6.02516051,6.98790376,8.03802481,9.15517489,10.7305667,0.43786921,0.25065404,0.09111503,0.00039572,0.10635372,0.00722131,0.03987446,0.21921876,0.43699306,0.19805709,-1.52259939,0.86607478
2441,egs28695,0.00045166,0.00484286,29.55557294,36.51702023,30.77922054,35.83770535,18.22048253,5.0995765,2.77470894,131.45620035,0.06830645,7.14168403,0.9000333,6.73319556,29.53328098,35.67945902,0.04486672,8.42406786,1.6581409,0.54453221,132.70756695,20.71786893,2.31797217,3.47748798,4.63699471,5.70829167,6.98177634,8.26775309,9.73681142,11.72217961,14.37423169,0.52774273,0.31361871,0.09372694,0.00023323,0.24022073,0.13269955,0.08032897,0.10220783,0.5520854,0.80610218,-1.83037618,0.76202028
2442,egs28698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,egs28700,0.00016623,0.00558632,28.5133994,31.52389945,28.51966441,31.56022979,10.48438287,3.86879589,1.9017279,46.62494974,0.09393122,4.70618336,0.62869338,7.32462761,27.77503615,31.00792223,0.09459546,5.14639531,0.6895829,0.39909603,47.88259413,9.44498089,1.94712333,2.7074304,3.31340332,3.87696749,4.4459768,5.08437299,5.95619256,7.21436137,8.27684715,0.42564059,0.26989774,0.06329477,0.00058804,0.21922645,0.05628442,0.08944099,0.34722771,0.42892417,0.55651671,-1.28076266,0.80717424
2444,egs28715,0.00015997,0.00436161,33.54186797,27.53848366,34.0227396,27.97329239,13.46938586,4.49703098,3.09872174,138.47482073,0.06934573,6.34669513,0.56297966,1.88214651,33.19809289,27.10322814,0.06918477,6.46896917,0.63194931,0.6575138,140.71133796,17.14275653,2.43568905,3.4210705,4.33580959,5.23883305,6.12812212,7.00958209,8.00774606,9.18336029,10.6171947,0.4288396,0.23868237,0.06499929,0.00025385,0.24462536,0.12670992,0.12875836,0.06546286,0.45537932,0.70426435,-1.40469482,0.88892185
2445,egs28723,0.00025803,0.00557733,28.53067424,35.53254584,29.03884586,36.04245498,9.70357282,3.42242869,2.94673418,10.44725318,0.0895796,4.63977375,0.75425598,1.57061421,28.08257767,35.04015566,0.08816797,4.59627128,0.90991237,0.85959662,11.16158404,15.44278767,1.55634218,2.31382132,2.95665593,3.52492592,4.12087742,4.83662876,5.57650991,6.46798712,7.62836763,0.44643933,0.26744192,0.06210899,0.00035981,0.03682159,0.0,0.0076276,0.34812128,0.47486099,0.45730989,-1.51072054,0.8269541
2446,egs28730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,egs28739,1.753e-05,0.00485057,32.52688054,33.55339506,31.96627372,34.58609092,17.68937413,5.93577929,2.61553527,172.59664336,0.07472868,8.66388339,1.1538684,5.3661964,31.99830044,33.2560537,0.06782438,9.34925141,1.49775778,0.38475717,176.30416915,25.78985055,2.61385148,3.60679008,4.82018717,5.93695746,7.29123077,8.70125944,10.35853416,12.02380984,14.13474051,0.52292123,0.287487,0.05333296,0.00018757,0.25686865,0.14097376,0.14238241,0.07913774,0.51283416,0.19427483,-1.69556591,0.80052838
2448,egs28740,0.00487026,0.00332548,29.55421517,29.55800373,30.35315368,30.49601228,10.51473802,3.8247667,3.72546241,105.85800301,0.7141482,3.46639375,6.89658937,2.79700843,29.33617542,29.39999914,0.31994946,4.68675746,2.9510337,1.00000006,123.76446683,97.99838714,1.27553473,1.95938456,2.47195206,2.98974739,3.63234388,4.4642652,5.43240805,6.63405628,8.00675216,0.52965947,0.34326943,0.00771732,3.381e-05,0.04135023,0.00243864,0.00172183,0.01482903,0.55242348,0.03024708,-1.50956808,0.72375893
2449,egs28747,-0.00063339,0.00225537,45.52120303,44.52136573,45.90613396,44.51708879,7.47434213,1.93090502,1.25532201,111.52592198,0.00383934,3.95395078,0.50003702,19.38052095,44.45983718,44.38849017,0.00487644,1.05075404,0.16362318,0.5007362,96.47695321,0.25525103,1.40917482,2.18163862,2.92381622,3.50860576,4.00145366,4.44857742,4.88281176,5.33258095,5.84944888,0.38815464,0.16489716,0.4782605,0.00874977,0.02735442,0.0,0.16066711,0.85735589,0.30501508,0.47222882,-0.11246043,0.77105231
2450,egs28756,0.00193132,0.00409235,32.54906957,28.51593961,33.20520466,28.62009579,5.5202275,3.32914433,3.1096576,128.1947646,1.41592886,2.65735823,0.50004976,21.40745523,32.16079327,27.72551326,2.54384556,1.63093394,2.51203769,0.99999553,118.05220646,92.6243515,1.0,1.37879257,1.75154968,2.11814843,2.48778475,2.87047538,3.27989284,3.734464,4.26909515,0.43272934,0.23452303,0.00307661,4.377e-05,0.18370386,0.00837751,0.00047477,0.07060302,0.48832043,0.20338448,-1.32021103,0.7465863
2451,egs28758,-8.696e-05,0.00586223,28.5401762,32.51961096,29.34637619,33.02747844,11.43262063,2.64442882,1.73040566,32.94133868,0.02627642,4.70661948,0.62103296,11.45531586,28.42790489,32.06314251,0.02430864,5.58057411,1.02622517,0.45840608,31.89104069,3.68924491,1.50687493,2.38860665,3.16968558,3.85112929,4.61590761,5.45314371,6.40706336,7.69872321,9.2560493,0.50827407,0.30216855,0.23592363,0.00158187,0.23703542,0.00682347,0.18260712,0.84032832,0.4820634,0.49446524,-1.06917595,0.8423477
2452,egs28765,0.0106629,0.00927242,34.5165302,33.51306777,35.12150428,34.36378397,27.27222786,2.57023226,2.28612614,82.03047808,0.00862298,13.55414311,0.94260684,16.89045052,30.90483906,31.88742376,0.00801905,23.99719788,0.94791019,0.38190462,46.08917554,14.94763093,4.20256955,6.06156443,8.00107029,10.04903235,13.12932422,16.1357293,18.39560498,20.81928841,24.07648255,0.53588116,0.26335067,0.4558802,0.00061975,0.40466153,0.0,0.74679501,0.45661816,0.45914063,0.72659983,-0.47733798,0.9387059
2453,egs28771,0.00430237,0.00358894,29.50859565,32.53007939,29.57538994,32.83688064,14.31753157,3.80501836,3.03457612,135.51495007,0.12574437,6.04604162,1.99486934,1.8040069,28.61004465,32.03540485,0.07468297,7.81414312,2.90266471,0.72816785,134.14925278,44.44752416,1.6650707,2.55537867,3.35041112,4.16530797,5.09581553,6.2320436,7.59378016,9.20103761,11.27807987,0.55638154,0.34502147,0.02360819,8.053e-05,0.10819004,0.05106055,0.06044149,0.01619376,0.53357313,0.08299573,-1.71452874,0.73697862
2454,egs28779,0.00271608,0.0065493,44.53702902,62.03347818,45.42913338,57.88645293,37.77464919,6.4294522,4.31154254,6.6583122,0.1158045,19.38247146,1.06162742,17.99369806,44.22900568,61.55478422,0.00843589,90.50965797,4.20649183,1.00000052,12.02039325,202.54596232,4.30544188,6.44166481,7.72172418,9.89339896,12.57533383,15.85244292,19.67850487,23.87220648,28.68786544,0.56889444,0.35817871,0.03653625,3.231e-05,0.72754751,0.67411085,0.22141532,0.00128982,0.53168481,0.91060619,-2.17899824,0.65371178
2455,egs28789,0.0020296,0.00324857,30.99133998,30.80639464,30.89633092,31.09285565,28.72690797,1.19621728,0.74019554,98.652612,0.01140455,12.50670258,1.05037855,3.75864953,29.63479591,30.66025529,0.01093587,14.85598852,1.0989478,0.46887807,91.56413656,11.91592212,3.77289547,5.72705798,7.49636895,9.32737905,11.39119017,13.49782001,16.19730858,18.97632719,22.46826825,0.52028058,0.2950005,0.17896818,0.00027241,0.19202891,0.00586185,0.16330392,0.54110155,0.46837428,0.27803461,-1.96322818,0.84873601
2456,egs28798,-0.00018962,0.00266475,62.11164976,45.81141511,61.87303651,45.73899437,15.73632903,1.12155293,0.66422868,122.69363706,0.00299892,9.52132904,0.65883064,17.9278054,67.90449601,42.43267623,0.00671879,12.20428558,0.2024677,0.35479218,143.24621838,0.8283742,2.06668711,3.89123722,4.82272233,5.85437074,7.02817246,8.71762422,10.22447141,11.84061442,13.24100655,0.48328653,0.27507859,0.28549919,0.00320009,0.26474526,0.0,0.2616611,0.55528243,0.37638634,0.68541549,-0.31761321,0.78207331
2457,egs28799,-0.00098558,0.00652871,28.54988762,32.53212678,29.21835075,32.93460986,10.37851232,3.96525184,1.70241008,127.37092797,0.06435852,5.49885204,0.50000007,7.03666976,28.37368769,31.89215694,0.09237891,5.32249427,0.28254894,0.31676088,129.40668102,6.69722332,2.06001079,3.08859302,3.73556145,4.37270899,5.07487288,5.78464712,6.46021082,7.24662048,8.44287258,0.37037483,0.22106507,0.09459541,0.00096883,0.28883302,0.03360668,0.0998947,0.28704671,0.4538229,0.32171911,-0.66020572,0.79396136
2458,egs28801,0.0001765,0.00479846,29.52891922,33.50411438,30.15041193,33.59308148,16.31683093,1.74369168,1.64482146,154.64370286,0.00826109,7.96782599,1.32830146,7.90873896,29.02979568,32.65122717,0.00780499,9.56430255,1.31373772,0.72796472,128.45257115,5.50076533,2.16553715,3.34189075,4.39305645,5.50696338,6.64311794,8.26292958,10.1302058,12.10755292,13.59787258,0.55906413,0.311099,0.3900908,0.00087088,0.20995328,0.00381766,0.27904642,0.70061901,0.50105735,0.34955682,-1.81071313,0.86975645
2459,egs28810,0.00182127,0.00568093,28.50437656,34.50276282,28.78542701,32.32035465,17.72613202,5.9581145,4.24291018,79.26633281,0.05959068,8.6827648,0.8301028,8.41302052,27.54997116,33.46934436,0.02391739,14.81061266,2.03278061,0.59906199,73.38176991,30.5075988,2.80410271,3.91639748,5.21178027,6.5795721,7.91566082,8.9856515,10.12840728,11.64693974,13.84203142,0.47332507,0.24271265,0.08644143,0.00018587,0.4693779,0.30135118,0.23913183,0.08832077,0.5274973,0.66804765,-0.9796515,0.79762326
2460,egs28812,0.00054946,0.00252403,30.54760779,33.54568843,31.30085974,34.00720523,12.71880532,3.68081591,2.61524998,105.69225998,0.03202718,6.0319997,1.29073901,2.65841885,30.10378662,33.32345877,0.02823974,6.59397559,1.61889886,0.64576248,106.00234361,8.86417553,1.79456716,2.64165641,3.41694063,4.2375199,5.10558693,5.97462035,7.12067249,8.20583874,9.80008715,0.49224665,0.28318426,0.05589683,0.00028383,0.13511902,0.02211463,0.03323011,0.20474444,0.49232412,0.09442398,-1.62526597,0.79115004
2461,egs28830,0.02149498,0.00866755,29.50874625,31.51879464,29.69042608,32.09817261,16.89505819,3.80658544,3.3634763,123.30487214,0.72230106,5.98869051,1.65070771,7.72087751,28.62260565,30.76473277,0.70427736,6.11570096,1.61534048,0.85391782,126.21533931,292.32190541,1.74676519,2.66941776,3.54884651,4.42551142,5.40638198,6.63272045,8.13640851,10.09373091,12.65224642,0.57763518,0.36926092,0.01336886,2.959e-05,0.12802278,0.07168838,0.01860604,0.00086353,0.58401852,0.05463976,-1.82755123,0.66712672
2462,egs28835,-0.00012352,0.00600389,32.6203773,28.60933134,33.27626712,29.36045234,18.99575748,1.38096062,1.21843302,46.67206285,0.00396687,12.20504386,1.06147948,9.39215074,32.25830132,29.00030228,0.00396483,10.92760261,1.07658052,0.99999967,164.36726441,4.47202128,2.93997047,4.75692993,6.06351545,7.46353715,8.64381815,9.88371902,11.54470814,13.45535121,16.07803309,0.45156828,0.2695273,0.58964413,0.00133997,0.53378022,0.01243333,0.52342858,0.61242803,0.56744607,0.56866387,-0.80385324,0.89254019
